date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:05:56	2457/2457	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:05:56%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fdyspnea-hypoxia%2F	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embedd739.json	(from https://operativereview.com/dyspnea-hypoxia/)
23:05:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:05:52%20GMT	https://operativereview.com/?p=8846	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/index0649.html	(from https://operativereview.com/dyspnea-hypoxia/)
23:05:59	2527/2527	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Jan%202023%2015:05:57%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fdyspnea-hypoxia%2F&format=xml	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed0d62	(from https://operativereview.com/dyspnea-hypoxia/)
23:05:59	2062/2062	---M--	200	added ('OK')	text/css	date:Sat,%2004%20Jun%202022%2018:58:00%20GMT	https://operativereview.com/wp-content/uploads/elementor/css/post-7225.css?ver=1654369080	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-content/uploads/elementor/css/post-7225a6ac.css	(from https://operativereview.com/rapid-sequence-intubation/)
23:06:00	63085/63085	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Jan%202023%2015:05:56%20GMT	https://operativereview.com/mechanical-ventilation-settings-modes/	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/mechanical-ventilation-settings-modes/index.html	(from https://operativereview.com/dyspnea-hypoxia/)
23:06:01	19132/19132	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:00%20GMT	https://operativereview.com/wp-json/wp/v2/pages/7225	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/wp/v2/pages/7225.json	(from https://operativereview.com/rapid-sequence-intubation/)
23:06:03	2486/2486	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:02%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Frapid-sequence-intubation%2F	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed2215.json	(from https://operativereview.com/rapid-sequence-intubation/)
23:06:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:05:59%20GMT	https://operativereview.com/?p=7225	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/index5035.html	(from https://operativereview.com/rapid-sequence-intubation/)
23:06:04	2559/2559	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Jan%202023%2015:06:03%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Frapid-sequence-intubation%2F&format=xml	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embede3cd	(from https://operativereview.com/rapid-sequence-intubation/)
23:06:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:06:02%20GMT	https://operativereview.com/endotracheal-intubation	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/endotracheal-intubation.33e.delayed	(from https://operativereview.com/rapid-sequence-intubation/)
23:06:07	1166/1166	---M--	200	added ('OK')	text/css	date:Sun,%2005%20Jun%202022%2003:47:55%20GMT	https://operativereview.com/wp-content/uploads/elementor/css/post-2056.css?ver=1654400875	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-content/uploads/elementor/css/post-2056d0c7.css	(from https://operativereview.com/endotracheal-intubation/)
23:06:09	13393/13393	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:08%20GMT	https://operativereview.com/wp-json/wp/v2/pages/2056	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/wp/v2/pages/2056.json	(from https://operativereview.com/endotracheal-intubation/)
23:06:10	2476/2476	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:09%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fendotracheal-intubation%2F	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embedc958.json	(from https://operativereview.com/endotracheal-intubation/)
23:06:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:06:06%20GMT	https://operativereview.com/?p=2056	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/index9849.html	(from https://operativereview.com/endotracheal-intubation/)
23:06:11	0/-1	---M--	301	error ('')			https://operativereview.com/rapid-sequence-intubation	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/rapid-sequence-intubation.343.delayed	(from https://operativereview.com/endotracheal-intubation/)
23:06:11	2549/2549	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Jan%202023%2015:06:11%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fendotracheal-intubation%2F&format=xml	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embedf285	(from https://operativereview.com/endotracheal-intubation/)
23:06:12	1166/1166	---M--	200	added ('OK')	text/css	date:Thu,%2002%20Jun%202022%2019:49:55%20GMT	https://operativereview.com/wp-content/uploads/elementor/css/post-1200.css?ver=1654199395	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-content/uploads/elementor/css/post-12003658.css	(from https://operativereview.com/emergency-surgical-airway/)
23:06:14	11442/11442	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:13%20GMT	https://operativereview.com/wp-json/wp/v2/pages/1200	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/wp/v2/pages/1200.json	(from https://operativereview.com/emergency-surgical-airway/)
23:06:16	2486/2486	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:15%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Femergency-surgical-airway%2F	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed7226.json	(from https://operativereview.com/emergency-surgical-airway/)
23:06:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:06:12%20GMT	https://operativereview.com/?p=1200	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/index6d80.html	(from https://operativereview.com/emergency-surgical-airway/)
23:06:18	2559/2559	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Jan%202023%2015:06:17%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Femergency-surgical-airway%2F&format=xml	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed50f1	(from https://operativereview.com/emergency-surgical-airway/)
23:06:18	1614/1614	---M--	200	added ('OK')	text/css	date:Sat,%2004%20Jun%202022%2012:22:59%20GMT	https://operativereview.com/wp-content/uploads/elementor/css/post-8845.css?ver=1654345379	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-content/uploads/elementor/css/post-8845d168.css	(from https://operativereview.com/chest-pain/)
23:06:21	13727/13727	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:19%20GMT	https://operativereview.com/wp-json/wp/v2/pages/8845	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/wp/v2/pages/8845.json	(from https://operativereview.com/chest-pain/)
23:06:22	2411/2411	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:21%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fchest-pain%2F	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embedf32f.json	(from https://operativereview.com/chest-pain/)
23:06:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:06:18%20GMT	https://operativereview.com/?p=8845	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/index35ca.html	(from https://operativereview.com/chest-pain/)
23:06:23	2484/2484	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Jan%202023%2015:06:23%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fchest-pain%2F&format=xml	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embedb6f5	(from https://operativereview.com/chest-pain/)
23:06:24	2062/2062	---M--	200	added ('OK')	text/css	date:Sat,%2018%20Jun%202022%2003:48:09%20GMT	https://operativereview.com/wp-content/uploads/elementor/css/post-8847.css?ver=1655524089	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-content/uploads/elementor/css/post-8847a2cb.css	(from https://operativereview.com/hypertension/)
23:06:26	17537/17537	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:25%20GMT	https://operativereview.com/wp-json/wp/v2/pages/8847	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/wp/v2/pages/8847.json	(from https://operativereview.com/hypertension/)
23:06:27	2421/2421	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:27%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fhypertension%2F	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embedb1bb.json	(from https://operativereview.com/hypertension/)
23:06:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:06:23%20GMT	https://operativereview.com/?p=8847	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/index9d6a.html	(from https://operativereview.com/hypertension/)
23:06:30	2494/2494	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Jan%202023%2015:06:28%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fhypertension%2F&format=xml	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed15d1	(from https://operativereview.com/hypertension/)
23:06:31	1614/1614	---M--	200	added ('OK')	text/css	date:Thu,%2002%20Jun%202022%2022:04:03%20GMT	https://operativereview.com/wp-content/uploads/elementor/css/post-8848.css?ver=1654207443	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-content/uploads/elementor/css/post-88489891.css	(from https://operativereview.com/hypotension/)
23:06:32	72741/72741	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202023%2015:06:28%20GMT	https://operativereview.com/antihypertensive-iv-gtt/	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/antihypertensive-iv-gtt/index.html	(from https://operativereview.com/hypertension/)
23:06:32	71574/71574	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202023%2015:06:28%20GMT	https://operativereview.com/antihypertensive-po/	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/antihypertensive-po/index.html	(from https://operativereview.com/hypertension/)
23:06:33	70875/70875	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202023%2015:06:29%20GMT	https://operativereview.com/antihypertensive-iv-prn/	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/antihypertensive-iv-prn/index.html	(from https://operativereview.com/hypertension/)
23:06:34	14189/14189	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:32%20GMT	https://operativereview.com/wp-json/wp/v2/pages/8848	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/wp/v2/pages/8848.json	(from https://operativereview.com/hypotension/)
23:06:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:06:31%20GMT	https://operativereview.com/?p=8848	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/indexa34c.html	(from https://operativereview.com/hypotension/)
23:06:36	2416/2416	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:35%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fhypotension%2F	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed0eda.json	(from https://operativereview.com/hypotension/)
23:06:37	2489/2489	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Jan%202023%2015:06:36%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fhypotension%2F&format=xml	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embedd4ea	(from https://operativereview.com/hypotension/)
23:06:38	1614/1614	---M--	200	added ('OK')	text/css	date:Sat,%2004%20Jun%202022%2012:47:05%20GMT	https://operativereview.com/wp-content/uploads/elementor/css/post-8849.css?ver=1654346825	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-content/uploads/elementor/css/post-8849a406.css	(from https://operativereview.com/arrhythmia/)
23:06:40	13154/13154	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:39%20GMT	https://operativereview.com/wp-json/wp/v2/pages/8849	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/wp/v2/pages/8849.json	(from https://operativereview.com/arrhythmia/)
23:06:41	2411/2411	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:41%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Farrhythmia%2F	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embedfd9a.json	(from https://operativereview.com/arrhythmia/)
23:06:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:06:37%20GMT	https://operativereview.com/?p=8849	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/indexea64.html	(from https://operativereview.com/arrhythmia/)
23:06:43	2484/2484	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Jan%202023%2015:06:42%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Farrhythmia%2F&format=xml	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed6370	(from https://operativereview.com/arrhythmia/)
23:06:45	1733/1733	---M--	200	added ('OK')	text/css	date:Tue,%2007%20Jun%202022%2001:46:43%20GMT	https://operativereview.com/wp-content/uploads/elementor/css/post-8724.css?ver=1654566403	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-content/uploads/elementor/css/post-87240499.css	(from https://operativereview.com/cardiac-arrest/)
23:06:47	14618/14618	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:46%20GMT	https://operativereview.com/wp-json/wp/v2/pages/8724	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/wp/v2/pages/8724.json	(from https://operativereview.com/cardiac-arrest/)
23:06:49	2431/2431	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:48%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fcardiac-arrest%2F	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed7623.json	(from https://operativereview.com/cardiac-arrest/)
23:06:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:06:45%20GMT	https://operativereview.com/?p=8724	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/index6075.html	(from https://operativereview.com/cardiac-arrest/)
23:06:50	2504/2504	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Jan%202023%2015:06:49%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fcardiac-arrest%2F&format=xml	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed50d4	(from https://operativereview.com/cardiac-arrest/)
23:06:51	10450/10450	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Mar%202022%2010:05:16%20GMT	https://operativereview.com/wp-content/uploads/2022/03/Asystole.jpg	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-content/uploads/2022/03/Asystole.jpg	(from https://operativereview.com/cardiac-arrest/)
23:06:52	1614/1614	---M--	200	added ('OK')	text/css	date:Sat,%2004%20Jun%202022%2012:46:05%20GMT	https://operativereview.com/wp-content/uploads/elementor/css/post-8850.css?ver=1654346765	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-content/uploads/elementor/css/post-8850c1cf.css	(from https://operativereview.com/nausea-vomiting/)
23:06:54	14858/14858	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:53%20GMT	https://operativereview.com/wp-json/wp/v2/pages/8850	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/wp/v2/pages/8850.json	(from https://operativereview.com/nausea-vomiting/)
23:06:55	2436/2436	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:54%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fnausea-vomiting%2F	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed2fc2.json	(from https://operativereview.com/nausea-vomiting/)
23:06:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:06:52%20GMT	https://operativereview.com/?p=8850	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/indexb1b4.html	(from https://operativereview.com/nausea-vomiting/)
23:06:56	2509/2509	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Jan%202023%2015:06:56%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fnausea-vomiting%2F&format=xml	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed66e5	(from https://operativereview.com/nausea-vomiting/)
23:06:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:06:53%20GMT	https://operativereview.com/antiemetics	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/antiemetics.361.delayed	(from https://operativereview.com/nausea-vomiting/)
23:06:58	1166/1166	---M--	200	added ('OK')	text/css	date:Fri,%2003%20Jun%202022%2002:11:56%20GMT	https://operativereview.com/wp-content/uploads/elementor/css/post-8851.css?ver=1654222316	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-content/uploads/elementor/css/post-885116af.css	(from https://operativereview.com/heartburn-indigestion/)
23:06:59	69507/69507	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202023%2015:06:55%20GMT	https://operativereview.com/antiemetics/	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/antiemetics/index.html	(from https://operativereview.com/nausea-vomiting/)
23:07:00	10612/10612	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:06:59%20GMT	https://operativereview.com/wp-json/wp/v2/pages/8851	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/wp/v2/pages/8851.json	(from https://operativereview.com/heartburn-indigestion/)
23:07:01	2487/2487	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:07:00%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fheartburn-indigestion%2F	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embedc40a.json	(from https://operativereview.com/heartburn-indigestion/)
23:07:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:06:57%20GMT	https://operativereview.com/?p=8851	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/index1e9e.html	(from https://operativereview.com/heartburn-indigestion/)
23:07:02	2557/2557	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Jan%202023%2015:07:01%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fheartburn-indigestion%2F&format=xml	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed5383	(from https://operativereview.com/heartburn-indigestion/)
23:07:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:06:59%20GMT	https://operativereview.com/antireflux-medication	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/antireflux-medication.366.delayed	(from https://operativereview.com/heartburn-indigestion/)
23:07:06	71944/71944	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202023%2015:07:01%20GMT	https://operativereview.com/antireflux-medication/	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/antireflux-medication/index.html	(from https://operativereview.com/heartburn-indigestion/)
23:07:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:07:03%20GMT	https://operativereview.com/gastroesophageal-reflux-disease	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/gastroesophageal-reflux-disease.367.delayed	(from https://operativereview.com/heartburn-indigestion/)
23:07:08	1166/1166	---M--	200	added ('OK')	text/css	date:Fri,%2003%20Jun%202022%2022:04:35%20GMT	https://operativereview.com/wp-content/uploads/elementor/css/post-8860.css?ver=1654293875	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-content/uploads/elementor/css/post-8860e668.css	(from https://operativereview.com/constipation/)
23:07:09	84963/84963	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202023%2015:07:05%20GMT	https://operativereview.com/gastroesophageal-reflux-disease/	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/gastroesophageal-reflux-disease/index.html	(from https://operativereview.com/heartburn-indigestion/)
23:07:10	11117/11117	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:07:09%20GMT	https://operativereview.com/wp-json/wp/v2/pages/8860	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/wp/v2/pages/8860.json	(from https://operativereview.com/constipation/)
23:07:11	2484/2484	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:07:11%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fconstipation%2F	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embedfb1a.json	(from https://operativereview.com/constipation/)
23:07:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:07:07%20GMT	https://operativereview.com/?p=8860	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/index340a.html	(from https://operativereview.com/constipation/)
23:07:13	2554/2554	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Jan%202023%2015:07:12%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fconstipation%2F&format=xml	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed24f7	(from https://operativereview.com/constipation/)
23:07:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:07:10%20GMT	https://operativereview.com/bowel-regimen	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/bowel-regimen.36c.delayed	(from https://operativereview.com/constipation/)
23:07:15	1166/1166	---M--	200	added ('OK')	text/css	date:Sat,%2004%20Jun%202022%2012:23:21%20GMT	https://operativereview.com/wp-content/uploads/elementor/css/post-9055.css?ver=1654345401	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-content/uploads/elementor/css/post-905543af.css	(from https://operativereview.com/oliguria/)
23:07:17	11742/11742	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:07:16%20GMT	https://operativereview.com/wp-json/wp/v2/pages/9055	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/wp/v2/pages/9055.json	(from https://operativereview.com/oliguria/)
23:07:18	2401/2401	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:07:17%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Foliguria%2F	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed513e.json	(from https://operativereview.com/oliguria/)
23:07:19	2474/2474	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Jan%202023%2015:07:19%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Foliguria%2F&format=xml	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed5596	(from https://operativereview.com/oliguria/)
23:07:20	73123/73123	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202023%2015:07:16%20GMT	https://operativereview.com/bowel-regimen/	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/bowel-regimen/index.html	(from https://operativereview.com/constipation/)
23:07:20	1166/1166	---M--	200	added ('OK')	text/css	date:Sat,%2004%20Jun%202022%2012:46:47%20GMT	https://operativereview.com/wp-content/uploads/elementor/css/post-8997.css?ver=1654346807	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-content/uploads/elementor/css/post-8997a6b5.css	(from https://operativereview.com/pain-management/)
23:07:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:07:17%20GMT	https://operativereview.com/?p=9055	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/indexd01c.html	(from https://operativereview.com/oliguria/)
23:07:22	13492/13492	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:07:21%20GMT	https://operativereview.com/wp-json/wp/v2/pages/8997	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/wp/v2/pages/8997.json	(from https://operativereview.com/pain-management/)
23:07:23	2436/2436	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Jan%202023%2015:07:23%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fpain-management%2F	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embed7829.json	(from https://operativereview.com/pain-management/)
23:07:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202023%2015:07:19%20GMT	https://operativereview.com/?p=8997	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/index226a.html	(from https://operativereview.com/pain-management/)
23:07:24	2509/2509	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Jan%202023%2015:07:24%20GMT	https://operativereview.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foperativereview.com%2Fpain-management%2F&format=xml	D:/School/Sur_OperativeReview/Operative%20Review/operativereview.com/wp-json/oembed/1.0/embedc7dc	(from https://operativereview.com/pain-management/)
